id,Metal,charge,molecular_mass,n_atoms,n_electrons,tzvp_lumo_energy,tzvp_homo_energy,tzvp_homo_lumo_gap,homo_lumo_gap_delta,tzvp_electronic_energy,electronic_energy_delta,tzvp_dispersion_energy,dispersion_energy_delta,enthalpy_energy,enthalpy_energy_correction,gibbs_energy,gibbs_energy_correction,zpe_correction,heat_capacity,entropy,tzvp_dipole_moment,dipole_moment_delta,polarisability,lowest_vibrational_frequency,highest_vibrational_frequency,LigandSmiles
LECPAK,Cu,0,283.95552,29,148,-0.0007,-0.20691,0.20621,0.08446,-3533.93586526,-1.2696576799999093,-0.0363034836,0.0029022154999999,-3532.41853,0.2476775800000723,-3532.495465,0.1707425800000237,0.225098,69.269,161.923,6.3167,0.4996,160.53,14.9538,3096.9537,CSC.CSC.CSC.Cl
LECQOA,Pt,0,833.1515,81,414,-0.07668,-0.1835,0.10682,0.0607699999999999,-2914.21450399,-2.3108615400001327,-0.1387714347,0.0110525258999999,-2911.236017,0.6676254499998322,-2911.368925,0.5347174499997891,0.621591,170.85,279.728,3.4866,0.2510000000000003,613.94,6.9978,3140.2523,Cc1ccc(S)cc1.Cc1ccc(SC(=CC=O)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1
LECRIW,Zn,0,332.07645,43,176,0.01718,-0.26776,0.2849399999999999,0.0732899999999999,-3281.41404262,-1.3772813300001872,-0.0567662946,0.0064216975999999,-3279.645658,0.3911032900000464,-3279.717378,0.3193832900001325,0.368851,80.195,150.947,8.6465,0.4621999999999993,184.4,11.748,3102.2976,CCN(C)C1CCCCC1N(C)CC.Cl.Cl
LECROA,W,0,631.05972,56,310,-0.07975,-0.22928,0.14953,0.06276,-2195.11039775,-1.752637649999997,-0.0886756812,0.0054871077,-2192.915082,0.4426781000001938,-2193.035204,0.3225561000003836,0.400945,143.644,252.817,7.1512,0.0414000000000003,377.87,10.3069,3133.4818,C#O.C#O.C#O.C#O.C#O.Cc1ccc(C2=NP2C([Si](C)(C)C)[Si](C)(C)C)cc1
LECROC,Hg,0,529.98557,37,246,-0.06184,-0.25525,0.1934099999999999,0.0744599999999999,-5804.71384549,-1.3858928199997536,-0.0494365993,0.0049398796999999,-5802.996111,0.3318416699994486,-5803.068471,0.2594816700002411,0.310915,71.225,152.294,6.8115,0.1423999999999994,198.16,13.2509,3083.6178,Br.Br.CN(C)C1CCCCC1N(C)C
LECRUI,Hg,0,558.01687,43,262,-0.06098,-0.25367,0.19269,0.07354,-5883.27742977,-1.483043919999545,-0.0574244363,0.0057516599999999,-5881.404494,0.3898918499999126,-5881.482742,0.3116438500001095,0.366242,81.299,164.686,6.7039,0.133,222.17,15.833,3090.3051,Br.Br.CCCN(C)C1CCCCC1N(C)C
LECSET,Zn,0,405.95977,40,204,0.01354,-0.25267,0.26621,0.0692799999999999,-7469.73209134,-1.741475099999661,-0.0542046869,0.0057039389999999,-7467.628759,0.361857240000063,-7467.699953,0.290663239999958,0.340455,75.559,149.841,9.2018,0.3768000000000011,188.19,15.3164,3098.3493,Br.Br.CCN(C)C1CCCCC1N(C)C
LECSIX,Zn,0,419.97542,43,212,0.01389,-0.25263,0.26652,0.06927,-7509.01346422,-1.790200260000347,-0.0575560625,0.0060946948999999,-7506.832288,0.3909759600001052,-7506.906567,0.3166969599997173,0.368208,80.497,156.333,9.0976,0.3416999999999994,200.54,18.1232,3098.1385,Br.Br.CCCN(C)C1CCCCC1N(C)C
LECSOC,Mo,0,477.07984,53,244,-0.08426,-0.22613,0.14187,0.09064,-1383.83169459,-1.4348818700000263,-0.066349049,0.0075325684,-1381.953932,0.4428807200001756,-1382.043651,0.3531617200001165,0.413576,108.766,188.829,10.1085,0.3373999999999988,283.65,13.5567,3227.4004,CC1CCC(C(C)C)C(Oc2cccc(-n3cccn3)n2)C1.O.OO.OO
LECSOD,Zn,0,360.10775,49,192,0.01563,-0.2688,0.2844299999999999,0.0752999999999999,-3359.9730781,-1.475346830000035,-0.0612747294,0.0071772911,-3358.048564,0.4491672699996343,-3358.127909,0.369822269999986,0.423997,90.111,166.996,8.5552,0.4235999999999986,209.26,14.6275,3096.8178,CCCCCN(C)C1CCCCC1N(C)C.Cl.Cl
LECSUJ,Zn,0,419.97542,43,212,0.01561,-0.25162,0.26723,0.06598,-7509.01517023,-1.789757059999829,-0.0586391268,0.0061455962,-7506.834567,0.390846170000259,-7506.908668,0.3167451700001038,0.368171,80.61,155.958,9.1112,0.3645999999999993,199.99,10.6807,3103.2718,Br.Br.CCN(C)C1CCCCC1N(C)CC
LECTIW,Cr,0,414.09546,52,218,-0.03513,-0.217,0.18187,0.06688,-2448.74008183,-1.5203353699998845,-0.0729231432,0.0065021234,-2446.783466,0.4362804600000345,-2446.874675,0.3450714599998719,0.404589,114.57,191.967,6.0768,0.4943000000000008,269.45,25.9828,3121.4284,C#O.C#O.C#O.COc1c([Si](C)(C)C)cc2c(c1OC)C(C)CCC2
LECTOE,Zn,0,787.77142,56,398,-0.08688,-0.187,0.10012,0.05668,-7172.57634145,-3.4358396799998445,-0.1037280976,0.0084542773,-7168.758433,0.3820687699999325,-7168.884403,0.2560987699998804,0.339739,149.761,265.127,10.8223,0.5313999999999997,619.08,10.277,3175.5198,C1=CSC(=C2SC=C(c3nc(C4=CSC(=C5SC=CS5)S4)nc(N(c4ccccn4)c4ccccn4)n3)S2)S1.Cl.Cl
LECVOF,Zn,0,476.04228,47,244,-0.06928,-0.26262,0.19334,0.07952,-3253.38353251,-1.878858979999677,-0.0598829736,0.0066677822,-3251.141712,0.3629615300001205,-3251.238245,0.266428530000212,0.333081,104.45,203.169,11.0357,0.7786000000000008,282.95,8.5095,3243.4135,O=[N+]([O-])O.O=[N+]([O-])O.c1ccc(-c2ccn[nH]2)cc1.c1ccc(-c2ccn[nH]2)cc1
LECVUL,Ni,0,758.18598,85,394,-0.06922,-0.24413,0.17491,0.11726,-3896.20068133,-2.787646830000085,-0.1271189365,0.0127663124,-3892.729738,0.6832964999998694,-3892.868026,0.5450084999997671,0.634761,178.961,291.051,0.0031,9.999999999999984e-05,567.23,11.1344,3213.1827,O=[N+]([O-])O.O=[N+]([O-])O.c1ccc(-c2ccn[nH]2)cc1.c1ccc(-c2ccn[nH]2)cc1.c1ccc(-c2ccn[nH]2)cc1.c1ccc(-c2ccn[nH]2)cc1
LECVUO,Au,0,542.13997,51,264,-0.04849,-0.23299,0.1845,0.0728299999999999,-1557.65007241,-1.2641284999999698,-0.0639246474,0.0070867881999999,-1555.944063,0.4418809100000089,-1556.035654,0.3502899099999013,0.413211,102.934,192.77,11.4908,0.6945999999999994,304.48,11.0807,3532.312,COc1ccc(NCNc2c(C(C)C)cccc2C(C)C)cc1.Cl
LECWAV,Au,0,526.14505,50,256,-0.04064,-0.23778,0.1971399999999999,0.0810899999999999,-1482.46983355,-1.1802953999999772,-0.0664820696,0.0067846992,-1480.853872,0.4356661500000882,-1480.941879,0.3476591500000268,0.407967,99.345,185.226,9.6364,0.5454000000000008,284.54,17.8176,3444.5338,CC(C)c1cccc(C(C)C)c1NCN(C)c1ccccc1.Cl
LECWEZ,Au,0,484.04173,34,228,-0.05305,-0.23762,0.18457,0.07725,-1422.1376218,-1.0859032500000012,-0.0442442159,0.0047493413999999,-1420.783039,0.2686795500001153,-1420.856187,0.1955315499999415,0.248111,72.998,153.954,10.1931,0.8534999999999986,242.55,23.0534,3235.1424,Cc1ccc(N2C=CN(c3ccc(F)cc3)C2)cc1.Cl
LECWIA,Zn,0,764.17977,85,396,-0.05403,-0.24145,0.18742,0.0617399999999999,-4167.26177139,-2.8747470299995257,-0.126852493,0.0126247728999999,-4163.70317,0.6838543600006233,-4163.843313,0.5437113600000885,0.634316,181.05,294.956,0.0012,0.0,523.82,10.043,3392.2145,O=[N+]([O-])O.O=[N+]([O-])O.c1ccc(-c2ccn[nH]2)cc1.c1ccc(-c2ccn[nH]2)cc1.c1ccc(-c2ccn[nH]2)cc1.c1ccc(-c2ccn[nH]2)cc1
LECWUM,Cd,0,814.15423,85,414,-0.05601,-0.24093,0.18492,0.06392,-2555.84497344,-2.631129710000096,-0.1178948483,0.0122449832,-2552.53011,0.683733729999858,-2552.676812,0.5370317299998533,0.633415,181.087,308.759,0.5581,0.0614,541.25,4.6532,3238.3571,O=[N+]([O-])O.O=[N+]([O-])O.c1ccc(-c2ccn[nH]2)cc1.c1ccc(-c2ccn[nH]2)cc1.c1ccc(-c2ccn[nH]2)cc1.c1ccc(-c2ccn[nH]2)cc1
LECWUO,Zn,0,809.04829,84,406,-0.04061,-0.21799,0.1773799999999999,0.07099,-4463.81582709,-2.218721680000272,-0.1369792763,0.0090485007999999,-4460.859768,0.7373374099997818,-4460.996771,0.6003344099999595,0.686384,181.318,288.347,7.8151,0.25,461.78,14.1646,3139.6754,C1CCOC1.CC(C)(C)N1C(c2ccccc2)=N(C(C)(C)C)[SiH]1N([Si](C)(C)C)[Si](C)(C)C.I.I
LECXAT,Zn,0,382.06695,45,200,-0.01676,-0.26666,0.2499,0.09821,-3465.79864397,-1.564411349999773,-0.0509205414,0.0059835707,-3463.844665,0.3895676199999798,-3463.931926,0.3023066199998538,0.362702,93.626,183.655,8.589,0.4497999999999997,217.97,7.3232,3265.8938,CC(C)(C)c1ccn[nH]1.CC(C)(C)c1ccn[nH]1.Cl.Cl
LECYAU,Cd,0,618.05016,57,310,-0.09942,-0.25184,0.15242,0.08564,-2013.49700715,-2.042045329999837,-0.0655734432,0.0077977545,-2011.016734,0.4382278200000655,-2011.138381,0.3165808200001265,0.398837,135.79,256.029,4.5352,0.3155000000000001,405.15,5.3759,3731.0291,O.O.O=[N+]([O-])O.O=[N+]([O-])O.c1ccc(N=Nc2cn[nH]c2)cc1.c1ccc(N=Nc2cn[nH]c2)cc1
LECYEX,W,0,739.09363,65,364,-0.04073,-0.16014,0.11941,0.0548,-2699.77733787,-2.291871439999796,-0.1116208437,0.0079311715999999,-2696.962522,0.5229444300002797,-2697.078134,0.4073324300002241,0.481583,147.996,243.326,14.8733,0.9371000000000008,405.3,20.1627,3192.8485,C#O.C#O.C#O.Cc1cc(C)n(P2(n3nc(C)cc3C)=NP3(=NP4(=N2)OCCN4C)OCCN3C)n1
LECZUQ,Re,0,413.00642,26,192,-0.05894,-0.2411,0.18216,0.06199,-858.495529406,-0.8199604659999977,-0.0340614893,0.0030230778,-857.483644,0.1919249399999216,-857.548421,0.1271479399999862,0.174661,60.878,136.335,5.0321,0.5477999999999996,191.88,11.3897,3203.8423,C#O.C#O.C#O.c1ccc(c2cccc2)nc1
LEDCOM,Ti,1,380.14939,52,200,-0.21006,-0.34127,0.13121,0.07164,-1870.48561486,-1.2780829599998924,-0.0711930614,0.0071140231,-1868.759724,0.4478079000000434,-1868.843933,0.3635988999999426,0.420528,102.907,177.232,4.7985,0.3780999999999999,305.65,23.6923,3461.6484,CC(N)=CC(=O)c1c(C)cc(C)cc1C.c1cccc1.c1cccc1
LEDGIK,Re,0,530.97888,35,252,-0.09459,-0.23072,0.13613,0.05862,-1597.61800699,-1.3552536400000008,-0.049931118,0.004302072,-1596.010389,0.2523643499998798,-1596.095546,0.1672073499998987,0.225881,90.336,179.228,7.2247,0.6537000000000006,284.8,23.7536,3164.1403,C#O.C#O.C#O.C#O.COC(=O)C1=Cc2cc(C)ccc2N=C1S
LEDGIM,Re,0,800.87919,54,390,-0.1148,-0.19717,0.08237,0.05495,-4239.78230971,-2.615307760000178,-0.0889818268,0.0070842343,-4236.779091,0.3879109499994229,-4236.903323,0.2636789500002123,0.345578,145.174,261.468,9.5272,1.1095000000000006,584.91,8.8714,3468.9984,C#O.C#O.C#O.CSC1=C(SC)SC(=C2SC=C(C(=O)Nc3ccc4c(C)cc(C)nc4n3)S2)S1.Cl
LEDJAH,Cu,0,569.08489,63,294,-0.07894,-0.18259,0.10365,0.0654,-3801.89238287,-2.0899598699998023,-0.1088388697,0.0086875982,-3799.287244,0.5151789999999892,-3799.39022,0.4122029999998631,0.480085,131.554,216.73,10.195,1.2904,441.54,19.9464,3566.5311,Cc1cccc(-c2nc3ccccc3[nH]2)n1.Cl.c1ccc(P(c2ccccc2)c2ccccc2)cc1
LEDJEJ,Pd,0,337.96467,29,168,-0.08342,-0.24762,0.1642,0.08241,-1273.45183004,-0.948833010000044,-0.0362559513,0.0039453233,-1272.269541,0.2334560300000703,-1272.334067,0.1689300299999558,0.215048,64.005,135.807,11.6888,1.2813999999999997,178.97,37.3071,3303.5641,CC(C)(O)Cc1ccccn1.Cl.O=N=O
LEDKEO,Re,0,777.05324,68,382,-0.08446,-0.21351,0.12905,0.0786899999999999,-3121.46892733,-2.246146769999996,-0.1282777635,0.0091582134,-3118.675046,0.5477345600002081,-3118.786177,0.4366035600000941,0.508862,147.191,233.895,9.9941,0.6623999999999999,492.93,8.9834,3156.8323,Cl.Cl.O.Oc1ccccc1N(CP(c1ccccc1)c1ccccc1)CP(c1ccccc1)c1ccccc1
LEDKUA,Fe,1,479.08019,57,250,-0.17541,-0.35423,0.1788199999999999,0.0860099999999999,-3178.03126357,-1.7307832999999846,-0.0870208834,0.0074877168,-3175.824258,0.4762222700001075,-3175.924358,0.3761222699999962,0.442236,123.735,210.678,4.2218,-0.1698000000000004,338.65,15.9049,3149.836,C#O.C#O.Cc1c(C)c(C)c(C)c1C.c1ccc(SCSc2ccccc2)cc1
LEDLOW,Pt,0,499.10808,45,242,-0.09582,-0.26718,0.1713599999999999,0.0796299999999999,-1805.29474101,-1.245140610000135,-0.055117559,0.0060835579999999,-1803.654305,0.3952953999998954,-1803.73981,0.3097903999998834,0.367887,97.695,179.96,0.5168,-0.3974,227.28,12.4716,3517.3328,CC(C)(C)C(N)=O.CC(C)(C)C(N)=O.Cl.Cl.N.N
LEDLUC,Pt,0,555.17068,57,274,-0.09301,-0.2613,0.16829,0.07898,-1962.39956374,-1.4330382200000713,-0.073616032,0.0077344805,-1960.454715,0.5118105199999263,-1960.551875,0.4146505199998955,0.47888,117.521,204.492,1.1516,-0.1991,275.0,17.3312,3519.9851,CC(C)(C)C(N)=O.CC(C)(C)C(N)=O.CCN.CCN.Cl.Cl
LEDMEN,Pt,0,561.20457,60,278,-0.05306,-0.24161,0.18855,0.08816,-1654.25515591,-1.4107422100000804,-0.0753530056,0.0087497406,-1652.304746,0.5396676999998817,-1652.39775,0.4466636999998172,0.508227,117.596,195.744,5.7849,0.0411000000000001,283.16,18.8594,3525.1064,CC(C)(C)C(N)=O.CC(C)(C)C(N)=O.Cl.NC1CCCCC1N.O
LEDMIR,Pt,0,509.23298,57,252,0.01355,-0.21709,0.23064,0.08852,-1118.39928172,-1.1344668600002024,-0.0637862599,0.0081941757999999,-1116.744897,0.5199178599998504,-1116.831409,0.4334058599999935,0.491669,106.609,182.081,3.5224,-0.0834999999999999,264.13,20.6101,3504.5889,CC(C)(C)C(N)=O.CC(C)(C)C(N)=O.NC1CCCCC1N
LEDMOW,Mn,0,394.04017,42,202,-0.03749,-0.22692,0.18943,0.07154,-2260.86804776,-1.3367070799999965,-0.0506234483,0.0042692442,-2259.210479,0.3208616800002346,-2259.319257,0.2120836799999779,0.287143,109.605,228.943,3.1427,-0.2284000000000001,327.36,6.2184,3047.3657,C#O.C#O.C#O.CC#Cc1c(C#CC)c(C#CC)c(C#CC)c1C#CC
LEDMOX,Ru,0,400.07348,48,206,-0.03182,-0.21165,0.17983,0.0780199999999999,-1287.29719618,-1.123185309999826,-0.0663791343,0.0060453674,-1285.756643,0.4173678700001346,-1285.839303,0.334707870000102,0.38924,102.057,173.973,9.699,1.3126999999999995,243.63,36.1509,3116.3189,CP(C)C.Cc1c(C)c(C)c(C)c(C)c1C.O=C(O)O
LEDMUD,Ru,0,576.22998,81,304,-0.04293,-0.21819,0.17526,0.08086,-1794.34609267,-1.7298145600000223,-0.1172081108,0.0115411892999999,-1791.881284,0.7349941099998887,-1791.986297,0.629981110000017,0.697458,146.044,221.02,9.1255,1.1577000000000002,383.34,7.1672,3145.588,C1CCC(P(C2CCCCC2)C2CCCCC2)CC1.Cc1ccc(C(C)C)cc1.O=C(O)O
LEDNAL,Cd,0,617.00307,55,308,-0.08822,-0.18402,0.0957999999999999,0.0675399999999999,-2158.40073098,-2.0063233500000024,-0.0875945435,0.0079865504,-2155.975221,0.4191866299997855,-2156.076913,0.3174946300000556,0.385016,125.32,214.028,13.5574,1.3514999999999997,414.94,18.4678,3607.2146,O=[N+]([O-])O.OP(O)O.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12
LEDQUH,Ni,0,389.0684,45,204,-0.04362,-0.19658,0.15296,0.13355,-3248.82739381,-1.5230624700002409,-0.0617193702,0.0062853266,-3246.917513,0.3868183399999907,-3246.997706,0.3066253399997549,0.360952,92.16,168.782,3.8492,-0.1482999999999998,246.11,17.5566,3396.2509,Cc1cc(C)n(CCNCCn2nc(C)cc2C)n1.Cl.Cl
LEDRIW,Pt,0,731.06405,64,358,-0.0543,-0.23151,0.1772099999999999,0.07855,-2956.4742494,-2.0530515600003127,-0.1167337109,0.0088830144999999,-2953.894855,0.5263428399998702,-2953.998972,0.42222584000001,0.491212,132.278,219.133,12.3428,0.6029,438.16,15.4963,3144.8294,Cl.Cl.c1ccc(P(c2ccccc2)C2CC3CCC2(P(c2ccccc2)c2ccccc2)O3)cc1
LEDSIX,Rh,0,598.12896,70,308,-0.04565,-0.18852,0.14287,0.06533,-1841.8283303,-1.7012450400000034,-0.1187886233,0.0099507459999999,-1839.537407,0.5896782600000279,-1839.641409,0.4856762599999911,0.554638,136.814,218.891,4.3687,0.1170999999999997,457.78,7.3056,3151.5877,C1=CC2C=CC1C2.Cc1ccc2ccccc2c1.c1ccc(P(c2ccccc2)c2ccccc2)cc1
LEDTAQ,Pd,0,801.04079,78,402,-0.0756,-0.20179,0.12619,0.06262,-5024.83690185,-2.808615760000066,-0.1350006495,0.0105124255,-5021.398073,0.6302130899994154,-5021.528806,0.4994800899994516,0.583458,171.257,275.151,4.029,0.2218999999999997,518.14,10.7812,3142.9149,CC[N+](CC)=C(C=Cc1ccccc1)c1c(F)c(F)c(F)c(F)c1F.[Br-].c1ccc(P(c2ccccc2)c2ccccc2)cc1
LEDTEU,Pd,0,801.04079,78,402,-0.08866,-0.22493,0.13627,0.07433,-5024.81400508,-2.8099299300001803,-0.1314297505,0.010534431,-5021.37535,0.6287251499998092,-5021.508988,0.4950871500004723,0.58131,172.644,281.266,2.6291,-0.1394999999999999,525.47,11.6037,3139.0869,CC[N+](=CC=Cc1ccccc1)CC.Fc1cc(F)c(F)c(F)c1F.[Br-].c1ccc(P(c2ccccc2)c2ccccc2)cc1
LEDTOE,Pd,0,724.03569,63,360,-0.05781,-0.25995,0.20214,0.09111,-2571.44425869,-2.789895760000036,-0.0865259382,0.0086061590999999,-2568.18662,0.4677429299999858,-2568.314105,0.340257930000007,0.423853,154.732,268.314,14.1286,0.8447000000000013,357.42,8.9631,3151.755,CN1C=N(C)c2ccccc21.CN1C=N(C)c2ccccc21.O=C(O)C(F)(F)C(F)(F)F.O=C(O)C(F)(F)C(F)(F)F
LEDTUK,Pd,0,516.09861,57,264,-0.04353,-0.21631,0.17278,0.0905999999999999,-1500.92850474,-1.5329876900000272,-0.0745189062,0.0076015901,-1498.917782,0.4777350500000921,-1499.018799,0.3767180500001359,0.443851,120.378,212.609,8.5233,0.4674000000000013,341.1,18.558,3148.2773,CC(=O)O.CC(=O)O.CN1C=N(C)c2ccccc21.CN1C=N(C)c2ccccc21
LEDVAS,Nb,0,656.05438,73,340,-0.06343,-0.20047,0.13704,0.05995,-3012.46877991,-2.1568016900000657,-0.1280898244,0.0082863947,-3009.710178,0.6018002200003139,-3009.833639,0.4783392200001799,0.557004,165.68,259.846,4.281,0.4597999999999995,473.84,9.7839,3195.7624,C#O.C[Si](C)(C)c1cccc1.C[Si](C)(C)c1cccc1.S=C(S)P(c1ccccc1)c1ccccc1
LEDVEW,Nb,1,707.01064,71,354,-0.18775,-0.31917,0.13142,0.06107,-2475.81514329,-1.8238798600000337,-0.1241184303,0.0077672950999999,-2473.397303,0.5939604299996972,-2473.514895,0.4763684300000932,0.551148,158.06,247.493,4.6171,0.0032999999999994,453.73,16.1944,3195.2696,C#O.C[Si](C)(C)c1cccc1.C[Si](C)(C)c1cccc1.IP(c1ccccc1)c1ccccc1
LEDVOG,Rh,0,662.19584,79,342,-0.04108,-0.21025,0.16917,0.07302,-2083.88846527,-1.9652040199998737,-0.1287147712,0.0107401701,-2081.257433,0.6658282499997767,-2081.373455,0.5498062500000742,0.62355,160.533,244.187,2.3381,0.0663,484.0,19.2217,3190.8721,Cc1cc(C)n([BH](n2nc(C)cc2C)n2nc(C)cc2C)n1.c1ccc(P(c2ccccc2)c2ccccc2)cc1
LEDWUP,Pt,0,609.18161,58,298,-0.05518,-0.1989,0.14372,0.0639899999999999,-1452.38030564,-1.443465169999854,-0.0737001165,0.0082892184,-1450.446728,0.4901124700002128,-1450.539616,0.3972244700000829,0.459955,112.89,195.498,1.6179,-0.0683,380.01,11.2981,3199.5716,CCCCn1ncnc1-c1cccc(Oc2cccc(-c3ncnn3CCCC)c2)c1
LEDXAW,Pt,0,581.15031,52,282,-0.05522,-0.19887,0.14365,0.0639,-1373.82646642,-1.3453335000001516,-0.0703617251,0.0075160589,-1372.050209,0.430923919999941,-1372.134734,0.346398919999956,0.403488,104.437,177.898,1.6417,-0.0761,353.2,19.24,3198.9805,CC(C)n1ncnc1-c1cccc(Oc2cccc(-c3ncnn3C(C)C)c2)c1
LEDZOM,Cd,0,513.99024,45,256,-0.07674,-0.29472,0.2179799999999999,0.0890999999999999,-1681.3641017,-1.7135482300000149,-0.0580413532,0.0063489281999999,-1679.303542,0.3470114699998703,-1679.394084,0.2564694699999563,0.316993,107.01,190.561,10.2844,0.9737999999999988,241.14,19.1073,3642.3171,O.O.O=C(O)c1nc(CCCCc2nc(C(=O)O)c(C(=O)O)[nH]2)[nH]c1C(=O)[O-]
LEFBED,Rh,0,768.06703,78,390,-0.04625,-0.21494,0.16869,0.07835,-2821.17392848,-2.5709118200002194,-0.1344664884,0.0105606320999999,-2817.982672,0.6203446599997733,-2818.115355,0.4876616599999579,0.573833,171.646,279.255,3.5286,0.4331999999999998,528.96,12.7551,3140.4076,C#O.O=C(O)C(F)(F)F.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1
LEFBEH,Co,0,546.00112,54,276,-0.0575,-0.22008,0.16258,0.07915,-4922.91530756,-1.9223159399998624,-0.0890939619,0.0075063403999999,-4920.564151,0.428840620000301,-4920.658314,0.3346776199996384,0.397874,116.038,198.182,3.0076,0.0716999999999998,394.7,19.834,3149.1581,C#O.C#O.c1ccc(c2[as]c(c3ccccc3)c(c3ccccc3)c2c2ccccc2)cc1
LEFBIL,Co,0,393.97254,40,200,-0.02078,-0.20029,0.17951,0.0870399999999999,-4729.7828079,-1.5449955200001568,-0.0549281598,0.0045523098999999,-4727.902589,0.3352233799996611,-4727.98491,0.2529023799997958,0.30846,91.264,173.261,2.4479,0.0504000000000002,221.14,15.357,3088.3068,C#O.COP(OC)OC.Cc1[as]c(C)c(C)c1C
LEFBOR,Co,0,510.0203,58,264,-0.03637,-0.20559,0.1692199999999999,0.0836799999999999,-5468.17100487,-2.0184831299993675,-0.0850209937,0.0057166647999999,-5465.661579,0.4909427400007189,-5465.771505,0.3810167400006321,0.451063,137.535,231.358,0.5847,-0.0679999999999999,313.79,26.758,3095.5179,C#O.COP(OC)OC.Cc1c([Si](C)(C)C)[as]c([Si](C)(C)C)c1C
LEFCEH,Ir,0,776.14961,70,380,-0.05344,-0.25391,0.20047,0.08739,-2472.6901452,-2.4957723800002896,-0.096913047,0.0093206566999999,-2469.634948,0.5594248200000038,-2469.754883,0.4394898199998351,0.5168,156.504,252.424,8.3064,0.4973000000000001,375.53,11.3635,3147.7028,C1=CCCCCCC1.Cc1ccnc(O[SiH](C)Oc2cc(C)ccn2)c1.O=C(O)C(F)(F)C(F)(F)C(F)(F)F
LEFCOO,Rh,0,737.98801,66,370,-0.07389,-0.21526,0.14137,0.0788199999999999,-3106.77641452,-2.571535170000061,-0.1210356788,0.0090311242,-3103.705227,0.4996523499999057,-3103.827075,0.3778043499996784,0.456893,156.733,256.449,17.0781,1.2287,489.64,14.4748,3143.9409,C#O.Cl.N#Cc1c(F)c(F)c(N=P(CP(c2ccccc2)c2ccccc2)(c2ccccc2)c2ccccc2)c(F)c1F
LEFCUU,Ti,0,293.93782,27,150,-0.09462,-0.25911,0.16449,0.07599,-2883.98664071,-1.2254980099996828,-0.0424467398,0.0031081410999999,-2882.54383,0.2173127000000931,-2882.607851,0.1532916999999543,0.198377,64.734,134.742,6.7418,0.7086999999999994,175.42,46.8854,3210.065,CP(C)C.Cl.Cl.Cl.c1cccc1
LEFDAB,Ti,0,307.95347,30,158,-0.09507,-0.26039,0.16532,0.07661,-2923.24937212,-1.271110459999818,-0.0453933605,0.0034544187999999,-2921.731875,0.2463866600000983,-2921.800853,0.1774086599998554,0.226272,68.074,145.175,6.2347,0.6295000000000002,188.08,19.0349,3210.401,CCPCC.Cl.Cl.Cl.c1cccc1
LEFDOS,Rh,0,551.12667,70,288,-0.04709,-0.21191,0.16482,0.0819,-2512.15301487,-1.7215045099997042,-0.1132113571,0.0094258122999999,-2509.806799,0.6247113600002194,-2509.909026,0.5224843600003624,0.587011,142.483,215.155,5.839,0.4377000000000004,389.31,24.5312,3095.7103,C1=CCCC=CCC1.CC1=NP(C(C)(C)C)P(C(C)(C)C)P1C(C)(C)C.Cl
LEFDUY,Rh,0,613.14232,77,320,-0.0706,-0.21102,0.14042,0.07675,-2703.74211009,-1.9287502400002268,-0.1277135582,0.0105615958999999,-2701.133216,0.6801438499996948,-2701.24341,0.5699498499998299,0.639278,155.904,231.922,6.2308,0.5590999999999999,451.24,24.507,3139.7264,C1=CCCC=CCC1.CC(C)(C)P1N=C(c2ccccc2)P(C(C)(C)C)P1C(C)(C)C.Cl
LEFGEM,Co,0,393.93852,34,196,-0.05957,-0.22389,0.16432,0.08145,-4461.17139953,-1.4111174999998184,-0.0489536559,0.0045637695,-4459.4991,0.2611820299998726,-4459.572693,0.1875890299997991,0.240086,76.49,154.889,2.148,-0.0595999999999996,266.79,5.3637,3146.8452,C#O.C#O.c1ccc(c2ccc(c3ccccc3)[as]2)cc1
LEFKAL,Zn,0,562.10421,63,292,-0.03945,-0.20631,0.16686,0.06734,-3529.10073736,-2.231661069999973,-0.0752108982,0.0085477944999999,-3526.358301,0.5107752899998559,-3526.476616,0.3924602900001446,0.470835,141.916,249.014,7.6461,0.3066999999999993,349.95,6.9608,3711.7281,Cc1cc(C)[nH]n1.Cc1cc(C)[nH]n1.O=C(O)c1cc(O)ccc1O.O=C(O)c1cc(O)ccc1O
LEFLEO,Ti,0,502.15251,69,268,-0.07601,-0.22284,0.14683,0.07223,-3286.36214838,-1.890726479999557,-0.1142433566,0.0080034806999999,-3283.868771,0.6026509000002989,-3283.975403,0.4960189000003083,0.561978,150.128,224.426,4.4872,0.3662999999999998,365.42,32.2669,3148.3225,Cc1c(C)c(C)c([Si](C)(C)CC[Si](C)(C)c2c(C)c(C)c(C)c2C)c1C.Cl.Cl
LEFMUE,Zn,0,437.9337,33,220,-0.07261,-0.29061,0.2179999999999999,0.0774299999999999,-3823.57098929,-1.886374820000128,-0.044564684,0.0048125924999999,-3821.449582,0.2350324699996235,-3821.529498,0.155116469999939,0.211025,83.432,168.198,1.1795,0.0674999999999999,207.37,10.5319,3519.4969,Cl.Cl.O=c1[nH]c(=O)c2c[nH]nc2[nH]1.O=c1[nH]c(=O)c2c[nH]nc2[nH]1
